model,year,price,transmission,mileage,fuelType,mpg,finance_monthly,lease_monthly,horsepower
RAV4,2019,37440,Automatic,2764,Hybrid,51.1,683.86,584.43,219
RAV4,2017,19998,Automatic,10028,Gasoline,43.5,365.27,321.5,150
RAV4,2016,13495,Manual,30124,Diesel,60.1,246.49,223.47,150
RAV4,2017,15995,Manual,59205,Diesel,60.1,292.16,261.16,150
RAV4,2014,12998,Automatic,41389,Diesel,42.2,237.41,215.98,177
RAV4,2016,13998,Manual,36030,Diesel,60.1,255.68,231.06,150
RAV4,2017,14998,Manual,32087,Diesel,60.1,273.95,246.13,150
RAV4,2019,34990,Automatic,5000,Hybrid,49.6,639.11,547.49,219
RAV4,2015,9998,Manual,81503,Diesel,57.6,182.62,170.76,150
RAV4,2017,16295,Manual,34633,Diesel,60.1,297.64,265.68,150
RAV4,2017,16295,Manual,34633,Diesel,60.1,297.64,265.68,150
RAV4,2015,13495,Manual,28308,Diesel,53,246.49,223.47,150
RAV4,2016,15200,Manual,27232,Diesel,60.1,277.64,249.18,150
RAV4,2019,29570,Automatic,7823,Hybrid,51.1,540.11,465.79,219
RAV4,2017,14498,Manual,41201,Diesel,60.1,264.81,238.59,150
RAV4,2019,27570,Automatic,15581,Hybrid,52.3,503.58,435.64,219
RAV4,2019,34990,Automatic,5660,Hybrid,49.6,639.11,547.49,219
RAV4,2015,14490,Automatic,59454,Diesel,42.2,264.67,238.47,177
RAV4,2017,14495,Manual,37893,Diesel,60.1,264.76,238.55,150
RAV4,2019,29995,Automatic,9709,Hybrid,49.6,547.87,472.2,219
RAV4,2014,9798,Manual,77512,Diesel,53,178.97,167.74,150
RAV4,2016,14498,Manual,23485,Diesel,60.1,264.81,238.59,150
RAV4,2016,14998,Manual,28083,Diesel,60.1,273.95,246.13,150
RAV4,2014,11998,Semi-Auto,51258,Gasoline,39.2,219.15,200.91,150
RAV4,2014,10995,Manual,59627,Diesel,57.6,200.83,185.79,150
RAV4,2019,27293,Automatic,19814,Hybrid,49.6,498.52,431.47,219
RAV4,2014,9998,Manual,78650,Diesel,49.6,182.62,170.76,177
RAV4,2013,10990,Automatic,45000,Diesel,42.2,200.74,185.71,177
RAV4,2016,13995,Manual,38338,Diesel,60.1,255.63,231.01,150
RAV4,2019,31995,Automatic,11970,Hybrid,49.6,584.4,502.35,219
RAV4,2019,31995,Automatic,11728,Hybrid,49.6,584.4,502.35,219
RAV4,2016,14295,Manual,31887,Diesel,60.1,261.11,235.53,150
RAV4,2015,11495,Manual,44652,Diesel,53,209.96,193.33,150
RAV4,2014,10999,Manual,57942,Diesel,53,200.9,185.85,150
RAV4,2017,13998,Manual,32815,Diesel,60.1,255.68,231.06,150
RAV4,2014,9780,Manual,88870,Diesel,57.6,178.64,167.47,150
RAV4,2015,10995,Manual,63000,Diesel,49.6,200.83,185.79,177
RAV4,2015,12480,Automatic,45848,Diesel,42.2,227.95,208.17,177
RAV4,2014,10999,Manual,57942,Diesel,53,200.9,185.85,150
RAV4,2016,12498,Manual,49814,Diesel,60.1,228.28,208.44,150
RAV4,2013,9990,Manual,59934,Diesel,49.6,182.47,170.64,177
RAV4,2017,16675,Manual,22565,Diesel,60.1,304.58,271.41,150
RAV4,2019,29000,Automatic,10853,Hybrid,51.1,529.7,457.2,219
RAV4,2016,13000,Manual,56437,Diesel,60.1,237.45,216.01,150
RAV4,2013,9945,Manual,62541,Diesel,49.6,181.65,169.96,177
RAV4,2019,33880,Automatic,7576,Hybrid,49.6,618.83,530.76,219
RAV4,2015,13500,Manual,45757,Diesel,57.6,246.58,223.55,150
RAV4,2015,13500,Manual,45757,Diesel,57.6,246.58,223.55,150
RAV4,2019,27790,Automatic,16360,Hybrid,51.1,507.6,438.96,219
RAV4,2013,9250,Manual,70964,Diesel,49.6,168.96,159.48,177
RAV4,2014,11000,Manual,52561,Diesel,57.6,200.92,185.86,150
RAV4,2015,13200,Manual,10763,Diesel,57.6,241.1,219.03,150
RAV4,2019,29980,Automatic,6691,Hybrid,49.6,547.6,471.97,219
RAV4,2017,19480,Automatic,10985,Gasoline,43.5,355.81,313.69,150
RAV4,2017,18490,Automatic,30305,Gasoline,43.5,337.73,298.77,150
RAV4,2017,18490,Automatic,30724,Gasoline,43.5,337.73,298.77,150
RAV4,2014,10490,Manual,67712,Diesel,53,191.6,178.18,150
RAV4,2016,16980,Automatic,24560,Gasoline,43.5,310.15,276.01,150
RAV4,2014,10995,Manual,49429,Diesel,53,200.83,185.79,150
RAV4,2019,33595,Automatic,8000,Hybrid,49.6,613.63,526.47,219
RAV4,2016,14995,Manual,27762,Diesel,60.1,273.89,246.09,150
RAV4,2016,14295,Manual,22262,Diesel,60.1,261.11,235.53,150
RAV4,2017,17390,Automatic,28546,Gasoline,43.5,317.64,282.19,150
RAV4,2016,16980,Manual,19570,Diesel,60.1,310.15,276.01,150
RAV4,2017,12998,Manual,57423,Diesel,60.1,237.41,215.98,150
RAV4,2016,13290,Manual,38655,Diesel,60.1,242.75,220.38,150
RAV4,2017,19000,Automatic,16000,Gasoline,43.5,347.04,306.46,150
RAV4,2020,31790,Automatic,1652,Hybrid,49.6,580.66,481.34,219
RAV4,2016,15990,Manual,20553,Diesel,60.1,292.07,261.08,150
RAV4,2015,13690,Automatic,50417,Diesel,42.2,250.05,226.41,177
RAV4,2013,11995,Manual,29445,Diesel,49.6,219.09,200.86,177
RAV4,2018,22995,Automatic,13833,Gasoline,43.5,420.01,366.68,150
RAV4,2016,13610,Automatic,60841,Gasoline,43.5,248.59,225.21,150
RAV4,2017,20990,Automatic,17681,Gasoline,43.5,383.39,336.46,150
RAV4,2016,14995,Manual,25801,Diesel,60.1,273.89,246.09,150
RAV4,2015,11795,Automatic,48125,Diesel,42.2,215.44,197.85,177
RAV4,2017,15295,Manual,39624,Diesel,60.1,279.37,250.61,150
RAV4,2018,19990,Automatic,23165,Gasoline,43.5,365.13,321.38,150
RAV4,2015,9547,Manual,60148,Diesel,57.6,174.38,163.96,150
RAV4,2020,33995,Automatic,1500,Hybrid,51.1,620.94,513.33,219
RAV4,2017,15995,Manual,22864,Diesel,60.1,292.16,261.16,150
RAV4,2016,14499,Manual,32070,Diesel,60.1,264.83,238.61,150
RAV4,2017,14450,Manual,61000,Diesel,60.1,263.94,237.87,150
RAV4,2016,13900,Manual,14152,Diesel,60.1,253.89,229.58,150
RAV4,2016,13790,Manual,37849,Diesel,60.1,251.88,227.92,150
RAV4,2016,14288,Manual,30100,Diesel,60.1,260.98,235.43,150
RAV4,2015,13499,Manual,18200,Diesel,57.6,246.57,223.53,150
RAV4,2017,16711,Manual,17000,Diesel,60.1,305.23,271.95,150
RAV4,2015,13330,Automatic,36426,Gasoline,39.2,243.48,220.99,150
RAV4,2016,13999,Manual,31457,Diesel,60.1,255.7,231.07,150
RAV4,2014,12495,Manual,30726,Diesel,53,228.23,208.4,150
RAV4,2017,18562,Manual,11556,Diesel,60.1,339.04,299.85,150
RAV4,2017,15293,Manual,26191,Diesel,60.1,279.33,250.58,150
RAV4,2019,33626,Automatic,7191,Hybrid,49.6,614.2,526.93,219
RAV4,2015,12711,Manual,56203,Diesel,53,232.17,211.66,150
RAV4,2013,10311,Manual,57299,Diesel,49.6,188.34,175.48,177
RAV4,2015,12232,Manual,46000,Diesel,53,223.42,204.44,150
RAV4,2019,32860,Automatic,4271,Hybrid,49.6,600.2,515.39,219
RAV4,2019,33892,Automatic,7735,Hybrid,49.6,619.05,530.94,219
RAV4,2017,15200,Manual,47026,Diesel,60.1,277.64,249.18,150
RAV4,2017,17995,Automatic,35509,Gasoline,43.5,328.69,291.31,150
RAV4,2017,20182,Automatic,25714,Gasoline,43.5,368.63,324.28,150
RAV4,2013,10191,Manual,54115,Diesel,49.6,186.14,173.67,177
RAV4,2017,14897,Manual,37100,Diesel,60.1,272.1,244.61,150
RAV4,2015,14999,Automatic,33481,Diesel,42.2,273.96,246.15,177
RAV4,2014,11990,Manual,34050,Diesel,53,219,200.79,150
RAV4,2015,11999,Manual,64609,Diesel,53,219.17,200.92,150
RAV4,2017,15999,Manual,27170,Diesel,60.1,292.23,261.22,150
RAV4,2017,14500,Manual,33432,Diesel,60.1,264.85,238.62,150
RAV4,2019,29550,Automatic,8357,Hybrid,49.6,539.75,465.49,219
RAV4,2017,14695,Manual,40376,Diesel,60.1,268.41,241.56,150
RAV4,2017,18995,Automatic,21676,Gasoline,43.5,346.95,306.38,150
RAV4,2016,15495,Automatic,43000,Gasoline,43.5,283.02,253.62,150
RAV4,2018,17590,Manual,29883,Diesel,60.1,321.29,285.2,150
RAV4,2019,30000,Automatic,6677,Hybrid,49.6,547.96,472.27,219
RAV4,2017,19999,Automatic,13069,Gasoline,43.5,365.29,321.52,150
RAV4,2014,14295,Semi-Auto,31306,Gasoline,39.2,261.11,235.53,150
RAV4,2017,15450,Manual,19200,Diesel,60.1,282.2,252.94,150
RAV4,2013,12495,Automatic,30524,Diesel,42.2,228.23,208.4,177
RAV4,2016,19490,Automatic,6254,Gasoline,43.5,355.99,313.84,150
RAV4,2016,14650,Manual,22080,Diesel,60.1,267.59,240.88,150
RAV4,2014,10995,Manual,41411,Diesel,57.6,200.83,185.79,150
RAV4,2017,18000,Automatic,33128,Gasoline,43.5,328.78,291.38,150
RAV4,2016,14010,Manual,47000,Diesel,60.1,255.9,231.24,150
RAV4,2017,16000,Manual,38000,Diesel,60.1,292.25,261.23,150
RAV4,2013,10500,Manual,57962,Diesel,49.6,191.79,178.33,177
RAV4,2017,14795,Manual,47362,Diesel,60.1,270.24,243.07,150
RAV4,2017,15995,Manual,18000,Diesel,60.1,292.16,261.16,150
RAV4,2017,15750,Manual,32804,Diesel,60.1,287.68,257.47,150
RAV4,2013,12295,Manual,43573,Diesel,57.6,224.57,205.38,150
RAV4,2017,15895,Manual,42810,Diesel,60.1,290.33,259.65,150
RAV4,2017,17295,Manual,31057,Diesel,60.1,315.9,280.76,150
RAV4,2016,15995,Manual,37531,Diesel,60.1,292.16,261.16,150
RAV4,2015,11395,Manual,66973,Diesel,57.6,208.14,191.82,150
RAV4,2016,20495,Automatic,32754,Gasoline,43.5,374.35,328.99,150
RAV4,2019,32495,Automatic,12740,Hybrid,49.6,593.54,509.88,219
RAV4,2018,22346,Automatic,10116,Gasoline,48.7,408.16,356.9,150
RAV4,2015,11804,Manual,38999,Diesel,57.6,215.61,197.98,150
RAV4,2020,36500,Automatic,1114,Hybrid,49.6,666.69,549.68,219
RAV4,2015,10500,Manual,52462,Diesel,57.6,191.79,178.33,150
RAV4,2015,14000,Automatic,47291,Diesel,42.2,255.72,231.09,177
RAV4,2017,19000,Automatic,25981,Gasoline,43.5,347.04,306.46,150
RAV4,2016,13599,Manual,43733,Diesel,60.1,248.39,225.04,150
RAV4,2016,16217,Automatic,24431,Gasoline,43.5,296.21,264.51,150
RAV4,2019,29903,Automatic,9000,Hybrid,51.1,546.19,470.81,219
RAV4,2013,11270,Automatic,67000,Diesel,42.2,205.85,189.93,177
RAV4,2016,17750,Automatic,18863,Gasoline,43.5,324.21,287.61,150
RAV4,2017,20999,Automatic,11500,Gasoline,43.5,383.56,336.59,150
RAV4,2017,17995,Manual,36000,Diesel,60.1,328.69,291.31,150
RAV4,2017,18991,Automatic,33900,Gasoline,43.5,346.88,306.32,150
RAV4,2013,9991,Manual,63808,Diesel,49.6,182.49,170.65,177
RAV4,2019,29900,Automatic,16885,Hybrid,49.6,546.14,470.77,219
RAV4,2014,10201,Manual,58941,Diesel,53,186.33,173.82,150
RAV4,2013,13495,Semi-Auto,34201,Gasoline,39.2,246.49,223.47,150
RAV4,2016,17695,Automatic,26650,Gasoline,43.5,323.21,286.79,150
RAV4,2019,30999,Automatic,10768,Hybrid,51.1,566.21,487.33,219
RAV4,2017,19995,Automatic,15375,Gasoline,43.5,365.22,321.46,150
RAV4,2013,8990,Manual,70400,Diesel,49.6,164.21,155.56,177
RAV4,2014,10495,Manual,52429,Diesel,53,191.7,178.25,150
RAV4,2014,10244,Manual,56822,Diesel,57.6,187.11,174.47,150
RAV4,2019,35955,Automatic,2984,Hybrid,49.6,656.74,562.04,219
RAV4,2017,18229,Automatic,23658,Gasoline,43.5,332.96,294.84,150
RAV4,2010,6250,Manual,91500,Diesel,48.7,114.16,114.26,177
RAV4,2011,7500,Automatic,87200,Diesel,39.8,136.99,133.1,177
RAV4,2007,4395,Manual,73000,Diesel,42.8,80.28,86.3,177
RAV4,2019,28222,Automatic,10570,Hybrid,49.6,515.49,445.47,219
RAV4,2012,9995,Manual,42226,Diesel,47.1,182.56,170.71,177
RAV4,2005,3695,Manual,105000,Diesel,39.8,67.49,75.75,150
RAV4,2005,3495,Manual,99000,Diesel,39.8,63.84,72.73,150
RAV4,2015,13800,Automatic,31015,Diesel,42.2,252.06,228.07,177
RAV4,2014,11450,Automatic,52079,Diesel,42.2,209.14,192.65,177
RAV4,2017,15574,Manual,32837,Diesel,60.1,284.47,254.81,150
RAV4,2017,17995,Automatic,31250,Gasoline,43.5,328.69,291.31,150
RAV4,2015,15199,Automatic,32611,Gasoline,39.2,277.62,249.16,150
RAV4,2016,13750,Manual,29005,Diesel,60.1,251.15,227.32,150
RAV4,2015,10985,Manual,60777,Diesel,53,200.65,185.64,150
RAV4,2013,10440,Manual,49450,Diesel,57.6,190.69,177.42,150
RAV4,2015,14495,Automatic,34457,Gasoline,39.2,264.76,238.55,150
RAV4,2012,9939,Manual,31151,Diesel,47.1,181.54,169.87,177
RAV4,2017,17995,Automatic,36826,Gasoline,43.5,328.69,291.31,150
RAV4,2016,11199,Manual,81033,Diesel,60.1,204.56,188.86,150
RAV4,2017,12499,Manual,53813,Diesel,60.1,228.3,208.46,150
RAV4,2019,32995,Automatic,9000,Hybrid,49.6,602.67,517.42,219
RAV4,2017,18995,Automatic,20136,Gasoline,43.5,346.95,306.38,150
RAV4,2015,15495,Automatic,24912,Gasoline,39.2,283.02,253.62,150
RAV4,2017,16200,Manual,31696,Diesel,60.1,295.9,264.25,150
RAV4,2017,17295,Manual,23340,Diesel,60.1,315.9,280.76,150
RAV4,2015,13700,Automatic,44095,Diesel,42.2,250.24,226.56,177
RAV4,2014,11400,Manual,36933,Diesel,53,208.23,191.89,150
RAV4,2017,14600,Manual,37393,Diesel,60.1,266.68,240.13,150
RAV4,2014,10985,Automatic,80933,Diesel,42.2,200.65,185.64,177
RAV4,2015,12100,Manual,54520,Diesel,57.6,221.01,202.45,150
RAV4,2015,13000,Manual,42284,Diesel,53,237.45,216.01,150
RAV4,2014,9985,Manual,63388,Diesel,53,182.38,170.56,150
RAV4,2019,29985,Automatic,10709,Hybrid,49.6,547.69,472.05,219
RAV4,2019,28985,Automatic,16709,Hybrid,51.1,529.43,456.97,219
RAV4,2014,13975,Automatic,27549,Diesel,42.2,255.26,230.71,177
RAV4,2018,22975,Automatic,11227,Gasoline,43.5,419.65,366.38,150
RAV4,2006,3499,Manual,71356,Diesel,39.8,63.91,72.79,150
RAV4,2007,4295,Manual,63742,Diesel,42.8,78.45,84.79,177
RAV4,2016,12499,Manual,58056,Diesel,60.1,228.3,208.46,150
RAV4,2019,33950,Automatic,9125,Hybrid,49.6,620.11,531.82,219
RAV4,2017,18950,Automatic,26774,Gasoline,43.5,346.13,305.7,150
RAV4,2013,7895,Manual,101800,Diesel,49.6,144.21,139.06,177
RAV4,2007,2991,Manual,120870,Diesel,42.8,54.63,65.13,177
RAV4,2014,13950,Manual,30400,Diesel,49.6,254.8,230.33,177
RAV4,2019,27950,Automatic,10639,Hybrid,51.1,510.52,441.37,219
RAV4,2009,4995,Manual,114321,Gasoline,38.2,91.24,95.34,150
RAV4,2008,3995,Manual,103000,Diesel,42.8,72.97,80.27,177
RAV4,2017,14950,Manual,42543,Diesel,60.1,273.07,245.41,150
RAV4,2019,36450,Automatic,1756,Hybrid,49.6,665.78,569.5,219
RAV4,2017,15950,Manual,28863,Diesel,60.1,291.33,260.48,150
RAV4,2017,19450,Automatic,15182,Gasoline,43.5,355.26,313.24,150
RAV4,2013,12950,Manual,52574,Diesel,49.6,236.54,215.26,177
RAV4,2008,2595,Manual,98000,Diesel,42.8,47.4,59.16,177
RAV4,2017,15793,Manual,25447,Diesel,60.1,288.47,258.11,150
RAV4,2016,12990,Manual,61996,Diesel,60.1,237.27,215.86,150
RAV4,2012,8995,Manual,49255,Diesel,47.1,164.3,155.64,177
RAV4,2013,12495,Automatic,39555,Diesel,42.2,228.23,208.4,177
RAV4,2017,12990,Manual,61680,Diesel,60.1,237.27,215.86,150
RAV4,2019,32993,Automatic,6102,Hybrid,49.6,602.63,517.39,219
RAV4,2012,7095,Manual,82000,Diesel,47.1,129.59,127,177
RAV4,2015,13495,Automatic,58974,Diesel,42.2,246.49,223.47,177
RAV4,2015,11750,Manual,55235,Diesel,49.6,214.62,197.17,150
RAV4,2013,9495,Manual,55389,Diesel,57.6,173.43,163.18,150
RAV4,2006,4495,Manual,68000,Diesel,40.4,82.1,87.81,177
RAV4,2013,11995,Manual,35921,Diesel,49.6,219.09,200.86,177
RAV4,2011,7975,Automatic,57620,Diesel,39.8,145.67,140.26,177
RAV4,2008,5195,Automatic,61000,Gasoline,31.4,94.89,98.36,150
RAV4,2015,11500,Manual,64928,Diesel,53,210.05,193.4,150
RAV4,2005,2394,Manual,113000,Gasoline,32.1,43.73,56.13,150
RAV4,2019,28795,Automatic,8639,Hybrid,51.1,525.95,454.11,219
RAV4,2012,6980,Manual,74510,Diesel,47.1,127.49,125.27,177
RAV4,2017,14400,Manual,39839,Diesel,60.1,263.02,237.12,150
RAV4,2013,11000,Manual,63251,Diesel,49.6,200.92,185.86,177
RAV4,2017,19200,Automatic,25362,Gasoline,43.5,350.7,309.47,150
RAV4,2002,1600,Manual,140000,Gasoline,32.1,29.22,44.17,150
RAV4,2019,36990,Automatic,7000,Hybrid,49.6,675.64,577.64,219
RAV4,2019,32990,Automatic,5944,Hybrid,49.6,602.58,517.35,219
RAV4,2016,18990,Automatic,24508,Gasoline,43.5,346.86,306.31,150
RAV4,2008,4480,Automatic,116000,Gasoline,31.4,81.83,87.58,150
RAV4,2015,14490,Manual,22073,Diesel,49.6,264.67,238.47,177
RAV4,2019,30480,Automatic,7116,Hybrid,49.6,556.73,479.51,219
RAV4,2019,30000,Automatic,8406,Hybrid,49.6,547.96,472.27,219
RAV4,2017,19999,Automatic,12502,Gasoline,57.6,365.29,321.52,180
RAV4,2020,34995,Automatic,8500,Hybrid,49.6,639.2,527.84,219
RAV4,2016,19995,Automatic,12442,Gasoline,43.5,365.22,321.46,150
RAV4,2004,5495,Automatic,45229,Gasoline,30.4,100.37,102.88,150
RAV4,2019,30495,Automatic,10654,Hybrid,49.6,557.01,479.74,219
RAV4,2019,30495,Automatic,7984,Hybrid,49.6,557.01,479.74,219
RAV4,2017,14995,Manual,20125,Diesel,60.1,273.89,246.09,150
RAV4,2014,10995,Manual,77000,Diesel,49.6,200.83,185.79,177
RAV4,2017,19695,Automatic,22591,Gasoline,43.5,359.74,316.93,150
RAV4,2012,10490,Automatic,52000,Diesel,39.2,191.6,178.18,177
Yaris,2019,14000,Automatic,6821,Gasoline,47.9,255.72,231.09,111
Yaris,2018,10750,Manual,14000,Gasoline,58.9,196.35,182.1,111
Yaris,2016,11500,Automatic,31911,Hybrid,78,210.05,193.4,116
Yaris,2014,8500,Automatic,72053,Hybrid,76.3,155.26,148.18,116
Yaris,2017,8750,Manual,32594,Gasoline,58.9,159.82,151.95,111
Yaris,2019,15000,Automatic,1401,Hybrid,76.3,273.98,246.16,116
Yaris,2020,14750,Manual,574,Gasoline,47.9,269.42,234.08,111
Yaris,2016,12500,Automatic,23150,Hybrid,78,228.32,208.48,116
Yaris,2018,12250,Manual,6821,Gasoline,56.5,223.75,204.71,111
Yaris,2019,11750,Manual,2408,Gasoline,47.9,214.62,197.17,111
Yaris,2018,12000,Manual,14550,Gasoline,56.5,219.19,200.94,111
Yaris,2019,13500,Manual,2157,Gasoline,47.9,246.58,223.55,111
Yaris,2019,11298,Manual,9785,Gasoline,47.9,206.36,190.36,111
Yaris,2018,10498,Manual,23354,Gasoline,56.5,191.75,178.3,111
Yaris,2019,11995,Manual,5571,Gasoline,47.9,219.09,200.86,111
Yaris,2014,4850,Manual,61170,Gasoline,58.9,88.59,93.16,72
Yaris,2016,12695,Automatic,15945,Hybrid,78,231.88,211.41,116
Yaris,2014,10495,Automatic,29452,Hybrid,78,191.7,178.25,116
Yaris,2017,8998,Manual,22210,Gasoline,58,164.35,155.69,99
Yaris,2016,8298,Manual,26633,Gasoline,58,151.57,145.13,99
Yaris,2013,5998,Manual,29257,Gasoline,52.3,109.56,110.46,99
Yaris,2017,8998,Manual,32009,Gasoline,65.7,164.35,155.69,72
Yaris,2017,8998,Manual,22420,Gasoline,58.9,164.35,155.69,111
Yaris,2018,10298,Manual,15588,Gasoline,58.9,188.1,175.28,111
Yaris,2018,8998,Manual,17120,Gasoline,58.9,164.35,155.69,111
Yaris,2016,8998,Manual,9342,Gasoline,58,164.35,155.69,99
Yaris,2017,9498,Manual,23277,Gasoline,55,173.49,163.22,99
Yaris,2017,8298,Manual,23317,Gasoline,58,151.57,145.13,99
Yaris,2017,10298,Manual,12090,Gasoline,58.9,188.1,175.28,111
Yaris,2017,9698,Manual,11016,Gasoline,55,177.14,166.24,99
Yaris,2015,7498,Manual,40683,Gasoline,55,136.95,133.07,99
Yaris,2013,5298,Manual,33072,Gasoline,58.9,96.77,99.91,72
Yaris,2019,13698,Automatic,8388,Hybrid,76.3,250.2,226.53,116
Yaris,2016,8995,Manual,17876,Gasoline,55,164.3,155.64,99
Yaris,2015,6798,Manual,37425,Gasoline,58,124.17,122.52,99
Yaris,2015,9998,Automatic,49026,Hybrid,78,182.62,170.76,116
Yaris,2018,10298,Manual,10525,Gasoline,58.9,188.1,175.28,111
Yaris,2017,8498,Manual,16527,Gasoline,58,155.22,148.15,99
Yaris,2018,14495,Automatic,7562,Hybrid,76.3,264.76,238.55,116
Yaris,2019,16310,Automatic,1816,Hybrid,76.3,297.91,265.91,116
Yaris,2016,10572,Automatic,35588,Hybrid,86,193.1,179.41,116
Yaris,2018,9212,Manual,42000,Gasoline,58.9,168.26,158.91,111
Yaris,2020,12995,Manual,976,Gasoline,47.9,237.36,208.61,111
Yaris,2014,8995,Semi-Auto,36555,Gasoline,55.4,164.3,155.64,99
Yaris,2016,7995,Manual,24790,Gasoline,66,146.03,140.57,72
Yaris,2017,9995,Manual,25724,Gasoline,55,182.56,170.71,99
Yaris,2015,10895,Automatic,34012,Hybrid,78,199,184.28,116
Yaris,2015,8995,Manual,18980,Gasoline,55,164.3,155.64,99
Yaris,2017,8995,Manual,15500,Gasoline,58,164.3,155.64,99
Yaris,2019,11747,Manual,14026,Gasoline,47.9,214.56,197.12,111
Yaris,2015,10498,Automatic,29311,Hybrid,78,191.75,178.3,116
Yaris,2018,9998,Manual,26413,Gasoline,58.9,182.62,170.76,111
Yaris,2014,8498,Automatic,57677,Hybrid,80.7,155.22,148.15,116
Yaris,2013,10498,Automatic,9425,Hybrid,80.7,191.75,178.3,116
Yaris,2016,11495,Automatic,9500,Hybrid,86,209.96,193.33,116
Yaris,2017,10495,Manual,10360,Gasoline,55,191.7,178.25,99
Yaris,2018,9798,Manual,11935,Gasoline,58.9,178.97,167.74,111
Yaris,2015,6995,Manual,33000,Gasoline,66,127.77,125.49,72
Yaris,2016,8590,Manual,13082,Gasoline,58,156.9,149.53,99
Yaris,2016,7498,Manual,30856,Gasoline,58,136.95,133.07,99
Yaris,2014,9998,Automatic,23073,Hybrid,76.3,182.62,170.76,116
Yaris,2019,11995,Manual,8050,Gasoline,47.9,219.09,200.86,111
Yaris,2016,9298,Manual,27924,Gasoline,55,169.83,160.21,99
Yaris,2019,8495,Manual,14778,Gasoline,56.5,155.17,148.1,111
Yaris,2014,9795,Automatic,29759,Hybrid,80.7,178.91,167.7,116
Yaris,2018,11895,Manual,12500,Gasoline,56.5,217.27,199.36,111
Yaris,2017,9995,Manual,10360,Gasoline,58.9,182.56,170.71,111
Yaris,2019,14495,Automatic,15100,Hybrid,76.3,264.76,238.55,116
Yaris,2013,6998,Manual,17121,Gasoline,51.4,127.82,125.54,99
Yaris,2015,10998,Automatic,34802,Hybrid,78,200.88,185.83,116
Yaris,2014,6995,Manual,67441,Gasoline,52.3,127.77,125.49,99
Yaris,2017,8498,Manual,23995,Gasoline,58,155.22,148.15,99
Yaris,2017,12498,Automatic,11485,Hybrid,86,228.28,208.44,116
Yaris,2017,10295,Manual,15700,Gasoline,58.9,188.04,175.24,111
Yaris,2016,8998,Manual,13347,Gasoline,58,164.35,155.69,99
Yaris,2014,8998,Automatic,56307,Hybrid,76.3,164.35,155.69,116
Yaris,2016,7998,Manual,20833,Gasoline,58,146.09,140.61,99
Yaris,2017,9498,Manual,31512,Gasoline,55,173.49,163.22,99
Yaris,2018,10695,Manual,11323,Gasoline,58.9,195.35,181.27,111
Yaris,2018,9998,Manual,19701,Gasoline,47.1,182.62,170.76,111
Yaris,2014,6498,Manual,20718,Gasoline,52.3,118.69,118,99
Yaris,2017,8298,Manual,29855,Gasoline,58,151.57,145.13,99
Yaris,2016,8698,Manual,8484,Gasoline,66,158.87,151.16,72
Yaris,2015,6195,Manual,44277,Gasoline,58,113.15,113.43,99
Yaris,2014,9998,Automatic,23998,Hybrid,76.3,182.62,170.76,116
Yaris,2014,6498,Manual,34866,Gasoline,51.4,118.69,118,99
Yaris,2016,9498,Manual,20779,Gasoline,55,173.49,163.22,99
Yaris,2019,13498,Manual,1373,Gasoline,47.9,246.55,223.52,111
Yaris,2014,5998,Manual,50425,Gasoline,58,109.56,110.46,99
Yaris,2017,7998,Manual,35655,Gasoline,58,146.09,140.61,99
Yaris,2016,7998,Manual,37119,Gasoline,58,146.09,140.61,99
Yaris,2016,7998,Manual,25000,Gasoline,58,146.09,140.61,99
Yaris,2016,7298,Manual,8246,Gasoline,66,133.3,130.06,72
Yaris,2013,5498,Manual,43602,Gasoline,52.3,100.42,102.93,99
Yaris,2017,8698,Manual,27980,Gasoline,58,158.87,151.16,99
Yaris,2016,11498,Automatic,23191,Hybrid,86,210.02,193.37,116
Yaris,2016,8698,Automatic,39513,Gasoline,55,158.87,151.16,99
Yaris,2018,10998,Manual,24584,Gasoline,56.5,200.88,185.83,111
Yaris,2016,7698,Manual,35987,Gasoline,58,140.61,136.09,99
Yaris,2017,8498,Manual,27154,Gasoline,58,155.22,148.15,99
Yaris,2016,7498,Manual,30712,Gasoline,58,136.95,133.07,99
Yaris,2016,8698,Manual,24709,Gasoline,58,158.87,151.16,99
Yaris,2016,7998,Manual,30159,Gasoline,58,146.09,140.61,99
Yaris,2013,5698,Manual,36253,Gasoline,58.9,104.08,105.94,72
Yaris,2017,9230,Manual,4312,Gasoline,58,168.59,159.18,99
Yaris,2013,4998,Manual,65545,Gasoline,58.9,91.29,95.39,72
Yaris,2017,9998,Manual,13498,Gasoline,55,182.62,170.76,99
Yaris,2016,8998,Manual,17221,Gasoline,55,164.35,155.69,99
Yaris,2016,7998,Manual,30233,Gasoline,58,146.09,140.61,99
Yaris,2017,9998,Manual,22500,Gasoline,55,182.62,170.76,99
Yaris,2017,10998,Manual,9844,Gasoline,55,200.88,185.83,99
Yaris,2017,9998,Manual,19285,Gasoline,56.5,182.62,170.76,111
Yaris,2017,9998,Manual,15208,Gasoline,56.5,182.62,170.76,111
Yaris,2017,9498,Manual,20624,Gasoline,58.9,173.49,163.22,111
Yaris,2014,6998,Manual,24900,Gasoline,51.4,127.82,125.54,99
Yaris,2015,6998,Manual,35700,Gasoline,58,127.82,125.54,99
Yaris,2016,7298,Manual,17001,Gasoline,66,133.3,130.06,72
